상호명,업종중분류명,업종소분류명,표준산업분류명,행정동명,위도,경도,네이버키워드,naver_store_url,store_address,store_score,visitor_review
황분순불백,한식,한식/백반/한정식,한식 음식점업,별내동,37.6476029034181,127.124026920049,별내동%20황분순불백,https://m.place.naver.com/restaurant/1477820607,경기 남양주시 별내중앙로58번길 22-10,4.55,"/사장님이 넘 친절하시고 맛있어요~~^^/냉삼 맛있어요 다음엔 불백도 먹어보고 싶어요/좋어요/맛있어요/2년 전 쯤, 불백 먹어보고서 오랜만에 찾아갔는데 냉동삼겹살 메뉴가 보여서 시켰어요. 사장님 친절하시고 된장찌개랑 파김치,냉국수까지 맛있어요!! 푸짐하게 먹었습니다~ 또 들릴게요!/처음 방문 합니다./별내에 냉동삼겹살집 검색했는데 쿠킹호일 안 깔고 불판에 깔아주는 집이 여기 밖에 없어서 삼겹살집이 아닌 불백집이지만 방문했어요. 결과는 아주아주 성공적입니다. 2명이 5인분에 볶음밥까지 먹었어요. 삼겹살집이라고 해도 될만큼 맛있었습니다. 벽 한 쪽을 창으로 만들어서 문을 열고 식사를 하니 코로나 걱정도 조금 덜었고요. 맛도 맛이지만 위생이 정말 좋아서 별 5개가 부족합니다. 맛있게 잘 먹었습니다./조아용/좋아요/매장이 아주 깔끔하고 사장님이 매우 친절하세요. 한쪽 벽 폴딩도어가 다 열려서 코로나시기에 아주 좋습니다. 냉삼 먹었는데 넘넘 맛있어요. 볶음밥 필수!!"
오븐에빠진닭별내신도시점,닭/오리요리,후라이드/양념치킨,치킨 전문점,별내동,37.6458850785005,127.125667533698,별내동%20오븐에빠진닭별내신도시점,https://m.place.naver.com/restaurant/37899153,경기 남양주시 별내중앙로 30 111호,4.38,/맛짱/맛있어요
별내낙지,한식,한식/백반/한정식,한식 음식점업,별내동,37.6521031055279,127.130660348185,별내동%20별내낙지,https://m.place.naver.com/restaurant/1124700912,경기 남양주시 별내중앙로57번길 15 1층 101호,,"/불맛 나는 낙지볶음과 시~~원한 초계국수 지인짜 맛있어요^^ 배터지게 먹고갑니다^^ 매운거 못먹는 따님을 위한 보쌈정식도 김치가 어찌나 맛있던지 진짜 숨은 맛집을 찾았네요/정신없이 먹느라 사진찍을새도 없이 먹어치워 버렸네요. 구성조합 너무너무 좋고 맛있어요! 낙지 살짝 조금만 안짜면 좋을것 같은데 보쌈은 김치 추가 된다고 쓰여있는데 추가하실 필요없이 딱 양 맞아요~ 새우젓은 달라고 하시면 주는데 보쌈에 궁합 딱이네요♥️/오봉집이 별내점도 생겼다길래 방문했어요. 보쌈은 너무 부드럽고 같이 나온 보쌈김치도 맛있어요😄 낙지볶음은 낙지가 정말 커요. 사진엔 없지만 막국수도 너무 맛있네요!!!보쌈이랑 같이드세요~~강추/여기 여자 사장님 정말로 예쁘시고 음식도 정말 맛있어요. 별내 오봉집에 오시게 되면 제가 멋고있는 정말 맛있는 초계국수와 보쌈이 있습니다. 사장님들도 정말 친절하시고 맛있게 잘 해주십니다. 앞으로 별내 오봉집 많이많이 이용해 주세요. 저도 정말 잘 먹고 있습니다 대한민국 자영업자 분들 파이팅 하세요 !^^/포장해서 집에서 먹었어요 포장연락할 때도 그렇고 음식 받으러 갈때도 그렇고 다들 친절해요 막국수 새콤하니 막국수 맛있어요ㅋㅋ 편육은 말랑,부 스러져서(아마 부드러운걸 좋아하는 느낌으로 주시는 듯..) 저는 쫀쫀한 맛을 좋아하는데 취향차이가 있을 뿐.. 아 그리고 전반적으로 맛이 강해요 아 마 주로 술을 반주로 하는 메뉴기도 해서 그럴듯...?? 엥 김치 양이 너무 적은데... 싶은데 김치+ 고기 2점씩 해서 순식간에 사라집니다ㅋㅋ 뚠뚠.../너무 맛있게먹었습니다~!!^^ 강추에요!!!^^ 직원분들도 너무나 친절하셔요~!^^/직화낙지 볶음 보쌈정식 너무너무 맛있어요 양도 많이줘요 음식이 아주 깔끔 해요 별내 맛집 1등🤩😋🤩 맛있 아주 엄청 괜찮아요/어버이날겸 특별건강식으로 연포탕을 먹었는데 너무너무 맛있었고, 옆테이블에서 드시는 직화냄새에 이끌려 직화낙지볶음까지 시켰어요!! 너무너무 맛있어서 다음에 꼭 다시 오기로 했습니다😍/부모님 모시고 와서 먹었는데 잘드셔서 기분좋게 먹었습니다 맛있네요 또 올게요/음식이 맛있어요. 메뉴도 다양하고 양도 적당해서 알차게 먹었네요. 깔끔하고 친절한 매장이라서 다음에 또 방문예정입니다."
소문난구이곱창별내점,한식,곱창/양구이전문,한식 음식점업,별내동,37.6658772009516,127.115741835425,별내동%20소문난구이곱창별내점,https://m.place.naver.com/restaurant/1971098029,경기 남양주시 덕송2로6번길 16 101호,4.56,/곱창 좋아하는데 맛있어요 근데 여러번 먹었는데 쿠폰을 받아본적이없는데 10번먹으면 만원할인이라고 써있더라구요 쿠폰은 달라고 해야주시는건가;;;;; 아깝다 5번은 먹은거 같은데;;;/너무 맛있어요/굿/굿/굿/굿/국/굿/좋아요/기본 반찬부터 곱창 전부 다 맛있어요 !
장위동유성집,한식,기타고기요리,한식 음식점업,별내동,37.6721368637369,127.133612030118,별내동%20장위동유성집,https://m.place.naver.com/restaurant/1758265370,경기 남양주시 송산로339번길 4-4,4.33,/가격은 사악하지만 소고기는 역시 맛있어요/가족과 함께 맛있게 식사하고 왔어요! 노원점 자주 갔었었는데 별내점은 처음 방문이었네요 가까워서 한우 먹고싶을 때마다 자주 찾게될 것 같아요! 고기 숙성 잘되어서 부드럽고 무채 넘 맛있고 잔치국수도 별미에요!/고기 질 좋고 너무 맛있어요! 다른 지점 다니다가 별내지점은 처음 와봤는데 가까워서 자주 가려구요!! 😍/너무너무 맛있고..!! 좋고..!! ❤️ 사장님 친절하세요.!! 👍👍👍/유성집 본점 20년전부터 다니다 별내 유성집 처음 가봤는데 본점보다 좋았습니다 사장님 친절하시고 고기맛이야 말할것 없구요 ㅎ 그동안 별내 살면서 왜 안가봤는지.. 이제 본점 갈일 없네여 등심은 무조건 별내 유성집으로 고정 밖습니다 ㅋㅋ 잘먹었습니다~/첫방문이였는데 맛있었어요/굿/맛있어요/고기맛이 너무너무조아요/이른 저녁 지인들과 만나기로해서 장소 섭외하는 중 등심이 땡긴다는 말에 급으로 믿고 가는 장위동유성집로 고고^^ 입구부터 남다른 별내점 유성집 안 으로 들어가니 음악도 흐르고 분위기 짱~~좋음 지인들이 하나둘씩 모이고 등심으로 주문 두둥~~ 입안에서 살살녹는 한우 모듬과 쫄깃하면서 육즙좔좔 흐르는 등심... 지인들에 감탄사를 뒤로하고 다음에도 방문하기로 약속하며 오늘은 이만... 분위기 좋구 맛도 좋은 유성집 별내점 참..원두커피도 ...
풍미연설렁탕,한식,설렁탕집,한식 음식점업,별내동,37.647782422396,127.123934155409,별내동%20풍미연설렁탕,https://m.place.naver.com/restaurant/34582570,경기 남양주시 별내중앙로58번길 18-7,4.3,"/매운갈비찜 먹으러 자주 가는데 (맵찔이가 아닌데) 보통맛이 맛있어요 ㅋㅋㅋㅋㅋ 꼬리곰탕, 도가니탕, 설렁탕, 갈비탕도 맛나요/갈비탕이 맛있어서 한달에 두번이상은 가는것 같아요. 갈비살도 많고 부추랑 김치,깍뚜기도 맛있어요.맨날 갈비탕만 먹다가 갈비찜 정식 추천해주셔셔 먹어봤는데 달달한 간장 양념이 특별한 날 먹기 좋겠어요./저랑은 안맞는 곳../설렁탕 국물이 깨끗합니다. 음식들이 자극적이거나 짜지 않아서 좋았습니다. 맛나게 든든히 배 채우고 왔습니다./굿굿 비쥬얼도 맛도 합격/포장해서 먹었는데 국물이 죽입니다/국물도 진하고 좋은쌀을 쓰시는지 밥도 맛있어요/가족과 함께 가서 맛있게 식사하고 왔어요😋 왕만두도 시켜서 먹었는데 만두속 알차고 맛있었습니다! 국에 들어간 고기도 퍽퍽하지않고 오래 푹 끓이신건지 부드러웠어요/설렁탕 먹었는데 괜찮아요~~/수육 육수랑 고기고 연하고 너무 맛있어요~"
생활맥주,유흥주점,호프/맥주,기타 주점업,별내동,37.6516546589752,127.113983961959,별내동%20생활맥주,https://m.place.naver.com/restaurant/1494333625,경기 남양주시 별내5로23번길 18-2,4.37,"/맛있어요~~ 강추추~^^/좋아요/매장 분위기도 좋고 안주도 맛있고 사장님과 직원분도 잘생겼어여..친절은 당연하고요.. 강추~~/치킨맛집/생활맥주 치킨 맛있는건 워낙유명하지만 별내점 치킨 유난히 맛있네요~!! 수제맥주도 향긋하고 부드러운게 너무맛있네요! 골빔면은 첨먹어보는데 진 짜 맛나요!!/늘 포장만 하다가 매장에 첨 가봤어요. 젊은 사장님 넘 친절하셔서 먹는 내내 기분이 참 좋았구요, 매콤 바삭한 치킨은 또 얼마나 맛있게요:) 코로나 좀 잠잠해지면 또 가고파요!/././앵그리버드와 감자 먹었는데, 양도 푸짐하고 입맛에 잘맞어요 재방문 의사 높아요 감사합니다^^/#수제맥주 수제맥주라지만 특별한맛은 모르겠고.. 일단 알바분이 주문을 계속 잘못받아서 다른메뉴를 가져다주셔서 별점이 줄었어요"
멤버,유흥주점,호프/맥주,기타 주점업,별내동,37.6456889660586,127.125953125353,별내동%20멤버,https://m.place.naver.com/restaurant/37336975,경기 남양주시 별내중앙로 24,,
배스킨라빈스31별내신안점,패스트푸드,아이스크림판매,제과점업,별내동,37.6502659735369,127.11264057241,별내동%20배스킨라빈스31별내신안점,https://m.place.naver.com/restaurant/36435529,경기 남양주시 별내5로5번길 11 성산 메디컬 타워,4.42,/피카피카 피카츄 새로운 맛 나와서 먹어봤는데.. 바나나우유맛이네요ㅋㅋ 제 취향은 아니네요./새로 나온 아이스 로아커 넘 맛있어요!! 직원분도 너무 친절하세요:)/큐브아이스크림을 구입했는데 맛이 개성이없는걸로만 만들어져아쉬웠음/./좋아요/아이스크림 맛나요/굿/☺️/굿/😊
구이랑,한식,한식/백반/한정식,한식 음식점업,별내동,37.6585456694158,127.125802422631,별내동%20구이랑,https://m.place.naver.com/restaurant/38642855,경기 남양주시 두물로27번길 35,4.27,"/알탕 맛집.. 점심시간에 오면 인기 많아서 조금 기다려야 하지만 기다릴 수 있어요. 반찬도 맛있고 알탕 국물 시원~ 알,고니도 잔뜩 들어있어 좋습니다. 재방문 자주 할게요😍/2-3인 모듬은 사진과 같이 토막으로 나오며 양은 충분합니다. 된장찌게도 같이 나옵니다./구이가맛있어요./생선구이가 정말맛있어요~/고등어 맛있어요/알탕먹엇어요/나만 알고 싶은 맛집이었는데 소문났나 사람 많아요/굿/맛잇어용/생선구이 맛있어요~ 몇년째 방문^^"
우리동네아이스크림,패스트푸드,아이스크림판매,제과점업,별내동,37.6648098037499,127.117590705703,별내동%20우리동네아이스크림,https://m.place.naver.com/restaurant/1155329234,경기 남양주시 별내중앙로 83,4.63,/더웠는데 시원한 아이스크림을 살 수 있어서 좋았어요:) 종종 들릴게요!/좋아요/좋아요/추억의 과자들 ~^^/아이스크림이 다양하고 가격이 착해요/요즘 할인점이 많이생겼는데 조금씩 가격이 다른듯한데 여기도 저렴하네요./신제품 많아요!/좋아요/좋아요/굿
이디야커피별내동부점,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,별내동,37.659324908973,127.127606691536,별내동%20이디야커피별내동부점,https://m.place.naver.com/restaurant/35394952,경기 남양주시 두물로39번길 37-1,4.17,/별내카페거리 분위기 좋고 커피맛도 좋으네요! 다음에는 밤에 와보고 싶네요!/별내카페거리 이디야에서 커피 한잔. 벌써 덥다. 오전인데. 갈증에 시원한 아아. 오늘 사람들 많이 카페거리 찾겠네./혼자계서서 인지 음료 받기 까지 많이 기다렸습니다 ../산책길에 자주 오는 곳이에요♡/카페거리에 있는 이디야입니다. 뷰가 좋아요/빙슈맛집 👍🏻/골라 먹는 재미가 있어요/한적하고 좋아요
시골풍경,한식,쌈밥전문,한식 음식점업,별내동,37.6866765567044,127.106640024329,별내동%20시골풍경,https://m.place.naver.com/restaurant/271670103,경기 남양주시 송산로152번길 12-7,4.49,/매운탕이 너무맛있어요./참게매운탕 맛있고 미나리랑 수제비 리필되서 너무 좋아요~/맛있게먹고왔습니다^~/굿~~~/비린내없고 맛있어요/굿/진심 최애 민물매운탕집/정말 양도푸짐하고 맛있는집이에요~~~ 포장도 할수있어 오늘같은 추운날 따뜻한 매운탕이 땡겨 사러갔었네요~~ 늘 번창하시길 바랍니다^^/불친절해요
춘천명동닭갈비,닭/오리요리,닭갈비전문,한식 음식점업,별내동,37.6522243076915,127.115450444692,별내동%20춘천명동닭갈비,https://m.place.naver.com/restaurant/37224916,경기 남양주시 별내5로23번길 4-87,4.38,"/닭내장 메뉴가 있어서 신기해요 ㅎㅎ 볶음밥 진짜 맛있네요/별내 오픈때부터 쭉~~단골입니다. 역시 닭갈비는 춘천명동닭갈비^^ 자극적이지 않으면서 양배추의 식감이 좋고. 볶음밥 맛있어요! 우동사리도 오늘 따라 더 맛있네욤. 사장님부부 너무 친절하시고 친근하세요/닭갈비 생각이 날 때 가는 곳입니다 사장님이 맛있게 볶아주십니다 우동사리랑 볶음밥도 추천해요:)/13,000원으로 올랐나봐요. 네이버 메뉴판엔 12,000원 이라고 되어 있는데 영수증 보니 13000원 이네요~ ^^;; 사장님 친절하시고, 직접 다 볶아주시고, 많이 잘거나 짜지 않아 좋아요^^ 닭갈비 먹고 싶을 땐 여기^^ 찝 해둡니다^^/친절하시고 맛있어서 자주 방문합니다. 리뷰는 첨이네요^^;;;/사장님께서 항상 맛있게 볶아주셔서 좋아요!! 좀 맵게 해달라고 했더니 맵기도 조절해주셨어요~/기름으로 볶지 않아 속 편하고 닭도 참 부드럽네요. 맛있어요./사장님 너무 친절하시고 비조리로 가정에 와서 먹었는데 나무 맛있도 기분좋게 먹었습니다. 야채도 많도 닭고기의 양도 적절합니다. 🙋🏻‍♂️ 집에 손님 오 거나 친구들 왔을때 간편하게 먹음 좋을거 같습니다🥢/넘 맛있었어용~~!!/진짜 최고 닭갈비 집 !!! 여기 한번가면 다른 닭갈비집 못가용!!"
돌배기집,한식,갈비/삼겹살,한식 음식점업,별내동,37.6466790420353,127.123380522149,별내동%20돌배기집,https://m.place.naver.com/restaurant/1935713402,경기 남양주시 별내중앙로57번길 33,4.3,/너무 맛있어서 자주 가는 맛집♡♡ 오늘도 맛나게 먹었어용ㅎㅎ/고기를 종류별로 주문해서 먹었는데 다 맛있어요 엄청 부드럽고 쫄깃하고 깜박하고 다 먹고 사진 찍었네요 밑반찬도 셀프라 편하게 먹을 수 있고 맛있 어요 옥수수 냉면도 새콤달콤 갓 백종원표 고기집 후해없습니다 믿고 먹을 수 있어요/여긴 늘 찐 맛집이에요 👍👍👍/상추 깻잎 신선해서 좋아요/간단하게 식사하기 좋은곳이에요/차돌 맛있어요/맛있어요/처음 와봤는데 맛있네요. 차돌과 숙주랑 같이 먹으니 더 맛있구요./맛있어요/맛있었고 사장님도 친절하세요
